	x	MATLAB_y	Verilog_y	|MATLAB-x|	|Verilog-x|	|Verilog-MATLAB|
-0.3505859375	-0.2679441624	-0.6855468750	0.0826417751	0.3349609375	0.4176027126
-0.4853515625	-0.2751318404	-0.6962890625	0.2102197221	0.2109375000	0.4211572221
-0.4492187500	-0.2818743280	-0.7089843750	0.1673444220	0.2597656250	0.4271100470
-0.3925781250	-0.2881726106	-0.7236328125	0.1044055144	0.3310546875	0.4354602019
-0.4472656250	-0.2940488884	-0.7402343750	0.1532167366	0.2929687500	0.4461854866
-0.5761718750	-0.2995437879	-0.7558593750	0.2766280871	0.1796875000	0.4563155871
-0.8837890625	-0.3047128537	-0.7734375000	0.5790762088	0.1103515625	0.4687246463
-0.8935546875	-0.3096225890	-0.7919921875	0.5839320985	0.1015625000	0.4823695985
-0.7822265625	-0.3143463836	-0.8125000000	0.4678801789	0.0302734375	0.4981536164
-0.8134765625	-0.3189607514	-0.8330078125	0.4945158111	0.0195312500	0.5140470611
-0.8320312500	-0.3235423336	-0.8544921875	0.5084889164	0.0224609375	0.5309498539
-0.6845703125	-0.3281660507	-0.8740234375	0.3564042618	0.1894531250	0.5458573868
-0.6943359375	-0.3329045973	-0.8916015625	0.3614313402	0.1972656250	0.5586969652
-0.6035156250	-0.3378292179	-0.9062500000	0.2656864071	0.3027343750	0.5684207821
-0.6240234375	-0.3430114580	-0.9160156250	0.2810119795	0.2919921875	0.5730041670
-0.5410156250	-0.3485253855	-0.9228515625	0.1924902395	0.3818359375	0.5743261770
-0.4882812500	-0.3544496760	-0.9267578125	0.1338315740	0.4384765625	0.5723081365
-0.5820312500	-0.3608689445	-0.9287109375	0.2211623055	0.3466796875	0.5678419930
-0.5371093750	-0.3678737991	-0.9257812500	0.1692355759	0.3886718750	0.5579074509
-0.5136718750	-0.3755592553	-0.9199218750	0.1381126197	0.4062500000	0.5443626197
-0.5244140625	-0.3840213668	-0.9121093750	0.1403926957	0.3876953125	0.5280880082
-0.4218750000	-0.3933521662	-0.9013671875	0.0285228338	0.4794921875	0.5080150213
-0.4648437500	-0.4036332267	-0.8876953125	0.0612105233	0.4228515625	0.4840620858
-0.4687500000	-0.4149283160	-0.8710937500	0.0538216840	0.4023437500	0.4561654340
-0.4414062500	-0.4272757076	-0.8535156250	0.0141305424	0.4121093750	0.4262399174
-0.3173828125	-0.4406807527	-0.8339843750	0.1232979402	0.5166015625	0.3933036223
-0.4062500000	-0.4551093008	-0.8125000000	0.0488593008	0.4062500000	0.3573906992
-0.5039062500	-0.4704825067	-0.7880859375	0.0334237433	0.2841796875	0.3176034308
-0.5097656250	-0.4866734617	-0.7636718750	0.0230921633	0.2539062500	0.2769984133
-0.4150390625	-0.5035059821	-0.7402343750	0.0884669196	0.3251953125	0.2367283929
-0.5253906250	-0.5207557828	-0.7167968750	0.0046348422	0.1914062500	0.1960410922
-0.3769531250	-0.5381541622	-0.6953125000	0.1612010372	0.3183593750	0.1571583378
-0.2919921875	-0.5553942057	-0.6748046875	0.2634020182	0.3828125000	0.1194104818
-0.3007812500	-0.5721393486	-0.6562500000	0.2713580986	0.3554687500	0.0841106514
-0.2890625000	-0.5880339600	-0.6396484375	0.2989714600	0.3505859375	0.0516144775
-0.6113281250	-0.6027154223	-0.6250000000	0.0086127027	0.0136718750	0.0222845777
-0.8281250000	-0.6158270514	-0.6113281250	0.2122979486	0.2167968750	0.0044989264
-0.7236328125	-0.6270311788	-0.5986328125	0.0966016337	0.1250000000	0.0283983663
-0.5234375000	-0.6360218241	-0.5888671875	0.1125843241	0.0654296875	0.0471546366
-0.2880859375	-0.6425365672	-0.5791015625	0.3544506297	0.2910156250	0.0634350047
-0.1367187500	-0.6463673679	-0.5703125000	0.5096486179	0.4335937500	0.0760548679
-0.0498046875	-0.6473700598	-0.5595703125	0.5975653723	0.5097656250	0.0877997473
-0.0527343750	-0.6454720905	-0.5468750000	0.5927377155	0.4941406250	0.0985970905
-0.0634765625	-0.6406778840	-0.5341796875	0.5772013215	0.4707031250	0.1064981965
-0.1367187500	-0.6330711188	-0.5205078125	0.4963523688	0.3837890625	0.1125633063
-0.1542968750	-0.6228133095	-0.5078125000	0.4685164345	0.3535156250	0.1150008095
-0.0429687500	-0.6101383596	-0.4951171875	0.5671696096	0.4521484375	0.1150211721
0.0107421875	-0.5953431437	-0.4833984375	0.6060853312	0.4941406250	0.1119447062
-0.0585937500	-0.5787745732	-0.4716796875	0.5201808232	0.4130859375	0.1070948857
-0.1699218750	-0.5608139239	-0.4580078125	0.3908920489	0.2880859375	0.1028061114
-0.1933593750	-0.5418594049	-0.4423828125	0.3485000299	0.2490234375	0.0994765924
-0.1542968750	-0.5223080578	-0.4267578125	0.3680111828	0.2724609375	0.0955502453
-0.2070312500	-0.5025381158	-0.4111328125	0.2955068658	0.2041015625	0.0914053033
-0.2060546875	-0.4828929275	-0.3955078125	0.2768382400	0.1894531250	0.0873851150
-0.0507812500	-0.4636674345	-0.3808593750	0.4128861845	0.3300781250	0.0828080595
-0.1240234375	-0.4450979882	-0.3671875000	0.3210745507	0.2431640625	0.0779104882
-0.1406250000	-0.4273560062	-0.3544921875	0.2867310062	0.2138671875	0.0728638187
-0.0693359375	-0.4105456522	-0.3427734375	0.3412097147	0.2734375000	0.0677722147
-0.1152343750	-0.3947054045	-0.3330078125	0.2794710295	0.2177734375	0.0616975920
-0.1132812500	-0.3798131218	-0.3242187500	0.2665318718	0.2109375000	0.0555943718
-0.1943359375	-0.3657940203	-0.3193359375	0.1714580828	0.1250000000	0.0464580828
-0.1484375000	-0.3525308643	-0.3183593750	0.2040933643	0.1699218750	0.0341714893
-0.0878906250	-0.3398756265	-0.3203125000	0.2519850015	0.2324218750	0.0195631265
-0.0361328125	-0.3276618871	-0.3232421875	0.2915290746	0.2871093750	0.0044196996
-0.1708984375	-0.3157172870	-0.3271484375	0.1448188495	0.1562500000	0.0114311505
-0.0957031250	-0.3038754004	-0.3320312500	0.2081722754	0.2363281250	0.0281558496
-0.1757812500	-0.2919864568	-0.3369140625	0.1162052068	0.1611328125	0.0449276057
-0.1494140625	-0.2799264320	-0.3427734375	0.1305123695	0.1933593750	0.0628470055
-0.1562500000	-0.2676041586	-0.3486328125	0.1113541586	0.1923828125	0.0810286539
-0.2460937500	-0.2549662525	-0.3564453125	0.0088725025	0.1103515625	0.1014790600
-0.2500000000	-0.2419997993	-0.3671875000	0.0080002007	0.1171875000	0.1251877007
-0.2158203125	-0.2287328724	-0.3798828125	0.0129125599	0.1640625000	0.1511499401
-0.1621093750	-0.2152330673	-0.3916015625	0.0531236923	0.2294921875	0.1763684952
-0.1093750000	-0.2016043169	-0.4042968750	0.0922293169	0.2949218750	0.2026925581
-0.1962890625	-0.1879822939	-0.4169921875	0.0083067686	0.2207031250	0.2290098936
-0.2255859375	-0.1745286957	-0.4287109375	0.0510572418	0.2031250000	0.2541822418
-0.2460937500	-0.1614246775	-0.4394531250	0.0846690725	0.1933593750	0.2780284475
-0.1835937500	-0.1488636793	-0.4492187500	0.0347300707	0.2656250000	0.3003550707
-0.1474609375	-0.1370439012	-0.4580078125	0.0104170363	0.3105468750	0.3209639113
-0.1718750000	-0.1261607062	-0.4658203125	0.0457142938	0.2939453125	0.3396596063
-0.2119140625	-0.1163992304	-0.4736328125	0.0955148321	0.2617187500	0.3572335821
-0.2314453125	-0.1079274582	-0.4794921875	0.1235178543	0.2480468750	0.3715647293
-0.2792968750	-0.1008899785	-0.4853515625	0.1784068965	0.2060546875	0.3844615840
-0.3076171875	-0.0954026141	-0.4902343750	0.2122145734	0.1826171875	0.3948317609
-0.2431640625	-0.0915481073	-0.4951171875	0.1516159552	0.2519531250	0.4035690802
-0.3037109375	-0.0893730354	-0.4990234375	0.2143379021	0.1953125000	0.4096504021
-0.3554687500	-0.0888861073	-0.5019531250	0.2665826427	0.1464843750	0.4130670177
-0.3183593750	-0.0900579415	-0.5048828125	0.2283014335	0.1865234375	0.4148248710
-0.2734375000	-0.0928223513	-0.5078125000	0.1806151487	0.2343750000	0.4149901487
-0.2480468750	-0.0970790865	-0.5097656250	0.1509677885	0.2617187500	0.4126865385
-0.2460937500	-0.1026978971	-0.5117187500	0.1433958529	0.2656250000	0.4090208529
-0.2617187500	-0.1095236968	-0.5126953125	0.1521950532	0.2509765625	0.4031716157
-0.1757812500	-0.1173825215	-0.5146484375	0.0583987285	0.3388671875	0.3972659160
-0.2636718750	-0.1260879166	-0.5146484375	0.1375839584	0.2509765625	0.3885605209
-0.1660156250	-0.1354473701	-0.5117187500	0.0305682549	0.3457031250	0.3762713799
-0.2041015625	-0.1452684261	-0.5068359375	0.0588331364	0.3027343750	0.3615675114
-0.2529296875	-0.1553641688	-0.4990234375	0.0975655187	0.2460937500	0.3436592687
-0.2929687500	-0.1655578390	-0.4912109375	0.1274109110	0.1982421875	0.3256530985
-0.3417968750	-0.1756864402	-0.4824218750	0.1661104348	0.1406250000	0.3067354348
-0.3281250000	-0.1856032953	-0.4736328125	0.1425217047	0.1455078125	0.2880295172
-0.3496093750	-0.1951796304	-0.4658203125	0.1544297446	0.1162109375	0.2706406821
-0.3007812500	-0.2043053534	-0.4580078125	0.0964758966	0.1572265625	0.2537024591
-0.2392578125	-0.2128892508	-0.4541015625	0.0263685617	0.2148437500	0.2412123117
-0.2187500000	-0.2208588217	-0.4541015625	0.0021088217	0.2353515625	0.2332427408
-0.2207031250	-0.2281599150	-0.4550781250	0.0074567900	0.2343750000	0.2269182100
-0.2939453125	-0.2347562458	-0.4580078125	0.0591890667	0.1640625000	0.2232515667
-0.3242187500	-0.2406287799	-0.4628906250	0.0835899701	0.1386718750	0.2222618451
-0.3007812500	-0.2457749211	-0.4667968750	0.0550063289	0.1660156250	0.2210219539
-0.2148437500	-0.2502074388	-0.4716796875	0.0353636888	0.2568359375	0.2214722487
-0.2177734375	-0.2539531102	-0.4765625000	0.0361796727	0.2587890625	0.2226093898
-0.2656250000	-0.2570510958	-0.4814453125	0.0085739042	0.2158203125	0.2243942167
-0.1777343750	-0.2595510820	-0.4853515625	0.0818167070	0.3076171875	0.2258004805
-0.2128906250	-0.2615112180	-0.4912109375	0.0486205930	0.2783203125	0.2296997195
-0.2636718750	-0.2629958699	-0.4980468750	0.0006760051	0.2343750000	0.2350510051
-0.3466796875	-0.2640732168	-0.5078125000	0.0826064707	0.1611328125	0.2437392832
-0.4619140625	-0.2648127417	-0.5185546875	0.1971013208	0.0566406250	0.2537419458
-0.4052734375	-0.2652827122	-0.5302734375	0.1399907253	0.1250000000	0.2649907253
-0.3710937500	-0.2655478123	-0.5419921875	0.1055459377	0.1708984375	0.2764443752
-0.3525390625	-0.2656671463	-0.5537109375	0.0868719162	0.2011718750	0.2880437912
-0.4316406250	-0.2656928418	-0.5644531250	0.1659477832	0.1328125000	0.2987602832
-0.5468750000	-0.2656694258	-0.5742187500	0.2812055742	0.0273437500	0.3085493242
-0.5410156250	-0.2656340416	-0.5839843750	0.2753815834	0.0429687500	0.3183503334
-0.3017578125	-0.2656174742	-0.5917968750	0.0361403383	0.2900390625	0.3261794008
-0.3583984375	-0.2656458853	-0.5996093750	0.0927525522	0.2412109375	0.3339634897
-0.4335937500	-0.2657430966	-0.6064453125	0.1678506534	0.1728515625	0.3407022159
-0.4531250000	-0.2659331916	-0.6123046875	0.1871918084	0.1591796875	0.3463714959
-0.4179687500	-0.2662431259	-0.6181640625	0.1517256241	0.2001953125	0.3519209366
-0.3632812500	-0.2667050110	-0.6230468750	0.0965762390	0.2597656250	0.3563418640
-0.3271484375	-0.2673577754	-0.6269531250	0.0597906621	0.2998046875	0.3595953496
-0.3085937500	-0.2682479885	-0.6308593750	0.0403457615	0.3222656250	0.3626113865
-0.3183593750	-0.2694297118	-0.6337890625	0.0489296632	0.3154296875	0.3643593507
-0.3837890625	-0.2709633096	-0.6357421875	0.1128257529	0.2519531250	0.3647788779
-0.4257812500	-0.2729132198	-0.6337890625	0.1528680302	0.2080078125	0.3608758427
-0.3671875000	-0.2753447709	-0.6298828125	0.0918427291	0.2626953125	0.3545380416
-0.3935546875	-0.2783202360	-0.6240234375	0.1152344515	0.2304687500	0.3457032015
-0.2304687500	-0.2818944205	-0.6162109375	0.0514256705	0.3857421875	0.3343165170
-0.1855468750	-0.2861101419	-0.6083984375	0.1005632669	0.4228515625	0.3222882956
-0.2070312500	-0.2909939598	-0.5996093750	0.0839627098	0.3925781250	0.3086154152
-0.2216796875	-0.2965524485	-0.5878906250	0.0748727610	0.3662109375	0.2913381765
-0.2402343750	-0.3027691971	-0.5742187500	0.0625348221	0.3339843750	0.2714495529
-0.2773437500	-0.3096026373	-0.5595703125	0.0322588873	0.2822265625	0.2499676752
-0.3408203125	-0.3169847494	-0.5439453125	0.0238355631	0.2031250000	0.2269605631
-0.3046875000	-0.3248207044	-0.5292968750	0.0201332044	0.2246093750	0.2044761706
-0.2949218750	-0.3329895237	-0.5146484375	0.0380676487	0.2197265625	0.1816589138
-0.3027343750	-0.3413458548	-0.5009765625	0.0386114798	0.1982421875	0.1596307077
-0.3164062500	-0.3497229491	-0.4882812500	0.0333166991	0.1718750000	0.1385583009
-0.2431640625	-0.3579368659	-0.4765625000	0.1147728034	0.2333984375	0.1186256341
-0.2285156250	-0.3657918382	-0.4658203125	0.1372762132	0.2373046875	0.1000284743
-0.2871093750	-0.3730866297	-0.4560546875	0.0859772547	0.1689453125	0.0829680578
-0.2207031250	-0.3796216091	-0.4472656250	0.1589184841	0.2265625000	0.0676440159
-0.2460937500	-0.3852061876	-0.4404296875	0.1391124376	0.1943359375	0.0552234999
-0.2685546875	-0.3896662182	-0.4335937500	0.1211115307	0.1650390625	0.0439275318
-0.2031250000	-0.3928509505	-0.4277343750	0.1897259505	0.2246093750	0.0348834245
-0.2333984375	-0.3946391708	-0.4228515625	0.1612407333	0.1894531250	0.0282123917
-0.1103515625	-0.3949442122	-0.4179687500	0.2845926497	0.3076171875	0.0230245378
-0.1318359375	-0.3937175908	-0.4140625000	0.2618816533	0.2822265625	0.0203449092
-0.0800781250	-0.3909510901	-0.4111328125	0.3108729651	0.3310546875	0.0201817224
-0.0800781250	-0.3866771782	-0.4082031250	0.3065990532	0.3281250000	0.0215259468
-0.2060546875	-0.3809677017	-0.4052734375	0.1749130142	0.1992187500	0.0243057358
-0.0917968750	-0.3739308749	-0.4033203125	0.2821339999	0.3115234375	0.0293894376
-0.1123046875	-0.3657066803	-0.4013671875	0.2534019928	0.2890625000	0.0356605072
-0.1230468750	-0.3564609100	-0.4003906250	0.2334140350	0.2773437500	0.0439297150
-0.1513671875	-0.3463781806	-0.3984375000	0.1950109931	0.2470703125	0.0520593194
-0.1728515625	-0.3356543248	-0.3974609375	0.1628027623	0.2246093750	0.0618066127
-0.1718750000	-0.3244885893	-0.3964843750	0.1526135893	0.2246093750	0.0719957857
-0.0742187500	-0.3130760724	-0.3955078125	0.2388573224	0.3212890625	0.0824317401
-0.2050781250	-0.3016008056	-0.3964843750	0.0965226806	0.1914062500	0.0948835694
-0.1875000000	-0.2902298260	-0.3994140625	0.1027298260	0.2119140625	0.1091842365
-0.2939453125	-0.2791085018	-0.4042968750	0.0148368107	0.1103515625	0.1251883732
-0.2187500000	-0.2683572789	-0.4121093750	0.0496072789	0.1933593750	0.1437520961
-0.0996093750	-0.2580699333	-0.4208984375	0.1584605583	0.3212890625	0.1628285042
-0.1796875000	-0.2483133459	-0.4296875000	0.0686258459	0.2500000000	0.1813741541
-0.2343750000	-0.2391287295	-0.4384765625	0.0047537295	0.2041015625	0.1993478330
-0.3906250000	-0.2305341370	-0.4472656250	0.1600908630	0.0566406250	0.2167314880
-0.3750000000	-0.2225279886	-0.4550781250	0.1524720114	0.0800781250	0.2325501364
-0.2626953125	-0.2150933207	-0.4628906250	0.0476019918	0.2001953125	0.2477973043
-0.2880859375	-0.2082024866	-0.4697265625	0.0798834509	0.1816406250	0.2615240759
-0.2998046875	-0.2018220812	-0.4765625000	0.0979826063	0.1767578125	0.2747404188
-0.2050781250	-0.1959178792	-0.4824218750	0.0091602458	0.2773437500	0.2865039958
-0.2578125000	-0.1904595512	-0.4873046875	0.0673529488	0.2294921875	0.2968451363
-0.2910156250	-0.1854248849	-0.4921875000	0.1055907401	0.2011718750	0.3067626151
-0.2626953125	-0.1808032302	-0.4960937500	0.0818920823	0.2333984375	0.3152905198
-0.2675781250	-0.1765979097	-0.5000000000	0.0909802153	0.2324218750	0.3234020903
-0.3281250000	-0.1728274114	-0.5029296875	0.1552975886	0.1748046875	0.3301022761
-0.2812500000	-0.1695252749	-0.5058593750	0.1117247251	0.2246093750	0.3363341001
-0.3398437500	-0.1667386963	-0.5078125000	0.1731050537	0.1679687500	0.3410738037
-0.2675781250	-0.1645259763	-0.5097656250	0.1030521487	0.2421875000	0.3452396487
-0.2246093750	-0.1629530236	-0.5117187500	0.0616563514	0.2871093750	0.3487657264
-0.1416015625	-0.1620891771	-0.5136718750	0.0204876146	0.3720703125	0.3515826979
-0.1621093750	-0.1620026252	-0.5146484375	0.0001067498	0.3525390625	0.3526458123
-0.1679687500	-0.1627556721	-0.5156250000	0.0052130779	0.3476562500	0.3528693279
-0.2802734375	-0.1644000537	-0.5166015625	0.1158733838	0.2363281250	0.3522015088
-0.3798828125	-0.1669724612	-0.5175781250	0.2129103513	0.1376953125	0.3506056638
-0.4208984375	-0.1704904360	-0.5185546875	0.2504080015	0.0976562500	0.3480642515
-0.4550781250	-0.1749488423	-0.5185546875	0.2801292827	0.0634765625	0.3436058452
-0.5800781250	-0.1803171998	-0.5195312500	0.3997609252	0.0605468750	0.3392140502
-0.5722656250	-0.1865382065	-0.5195312500	0.3857274185	0.0527343750	0.3329930435
-0.5390625000	-0.1935277836	-0.5195312500	0.3455347164	0.0195312500	0.3260034664
-0.4218750000	-0.2011769027	-0.5205078125	0.2206980973	0.0986328125	0.3193309098
-0.3525390625	-0.2093553166	-0.5205078125	0.1431837459	0.1679687500	0.3111524959
-0.2539062500	-0.2179171142	-0.5205078125	0.0359891358	0.2666015625	0.3025906983
-0.3007812500	-0.2267077760	-0.5205078125	0.0740734740	0.2197265625	0.2938000365
-0.2929687500	-0.2355721644	-0.5214843750	0.0573965856	0.2285156250	0.2859122106
-0.3232421875	-0.2443627145	-0.5214843750	0.0788794730	0.1982421875	0.2771216605
-0.3017578125	-0.2529470384	-0.5214843750	0.0488107741	0.2197265625	0.2685373366
-0.2656250000	-0.2612142340	-0.5214843750	0.0044107660	0.2558593750	0.2602701410
-0.2138671875	-0.2690793731	-0.5214843750	0.0552121856	0.3076171875	0.2524050019
-0.2753906250	-0.2764858626	-0.5214843750	0.0010952376	0.2460937500	0.2449985124
-0.3505859375	-0.2834055941	-0.5214843750	0.0671803434	0.1708984375	0.2380787809
-0.2343750000	-0.2898369872	-0.5214843750	0.0554619872	0.2871093750	0.2316473878
-0.2246093750	-0.2958011956	-0.5205078125	0.0711918206	0.2958984375	0.2247066169
-0.1923828125	-0.3013368815	-0.5175781250	0.1089540690	0.3251953125	0.2162412435
-0.2373046875	-0.3064940450	-0.5107421875	0.0691893575	0.2734375000	0.2042481425
-0.3203125000	-0.3113274231	-0.5029296875	0.0089850769	0.1826171875	0.1916022644
-0.3339843750	-0.3158899383	-0.4941406250	0.0180944367	0.1601562500	0.1782506867
-0.1757812500	-0.3202266372	-0.4853515625	0.1444453872	0.3095703125	0.1651249253
-0.1220703125	-0.3243695145	-0.4765625000	0.2022992020	0.3544921875	0.1521929855
-0.1884765625	-0.3283335538	-0.4677734375	0.1398569913	0.2792968750	0.1394398837
-0.2451171875	-0.3321142106	-0.4589843750	0.0869970231	0.2138671875	0.1268701644
-0.1708984375	-0.3356864190	-0.4511718750	0.1647879815	0.2802734375	0.1154854560
-0.1992187500	-0.3390050649	-0.4443359375	0.1397863149	0.2451171875	0.1053308726
-0.1611328125	-0.3420067806	-0.4375000000	0.1808739681	0.2763671875	0.0954932194
-0.1259765625	-0.3446128677	-0.4316406250	0.2186363052	0.3056640625	0.0870277573
-0.1210937500	-0.3467331248	-0.4267578125	0.2256393748	0.3056640625	0.0800246877
-0.1533203125	-0.3482703274	-0.4218750000	0.1949500149	0.2685546875	0.0736046726
-0.1416015625	-0.3491250848	-0.4179687500	0.2075235223	0.2763671875	0.0688436652
-0.1220703125	-0.3492007907	-0.4140625000	0.2271304782	0.2919921875	0.0648617093
-0.2568359375	-0.3484084005	-0.4111328125	0.0915724630	0.1542968750	0.0627244120
-0.1835937500	-0.3466708112	-0.4091796875	0.1630770612	0.2255859375	0.0625088763
-0.2441406250	-0.3439266800	-0.4101562500	0.0997860550	0.1660156250	0.0662295700
-0.2431640625	-0.3401335860	-0.4140625000	0.0969695235	0.1708984375	0.0739289140
-0.2041015625	-0.3352705045	-0.4208984375	0.1311689420	0.2167968750	0.0856279330
-0.2031250000	-0.3293396069	-0.4277343750	0.1262146069	0.2246093750	0.0983947681
-0.1787109375	-0.3223674168	-0.4355468750	0.1436564793	0.2568359375	0.1131794582
-0.1533203125	-0.3144053393	-0.4433593750	0.1610850268	0.2900390625	0.1289540357
-0.1816406250	-0.3055295526	-0.4511718750	0.1238889276	0.2695312500	0.1456423224
-0.2050781250	-0.2958402214	-0.4589843750	0.0907620964	0.2539062500	0.1631441536
-0.2041015625	-0.2854599764	-0.4658203125	0.0813584139	0.2617187500	0.1803603361
-0.3261718750	-0.2745316176	-0.4726562500	0.0516402574	0.1464843750	0.1981246324
-0.3193359375	-0.2632150490	-0.4785156250	0.0561208885	0.1591796875	0.2153005760
-0.3554687500	-0.2516835187	-0.4853515625	0.1037852313	0.1298828125	0.2336680438
-0.3974609375	-0.2401193274	-0.4931640625	0.1573416101	0.0957031250	0.2530447351
-0.3144531250	-0.2287092348	-0.5039062500	0.0857438902	0.1894531250	0.2751970152
-0.3183593750	-0.2176398370	-0.5156250000	0.1007195380	0.1972656250	0.2979851630
-0.3427734375	-0.2070931752	-0.5283203125	0.1356802623	0.1855468750	0.3212271373
-0.4042968750	-0.1972427810	-0.5400390625	0.2070540940	0.1357421875	0.3427962815
